LockFreeList;NumExec_0;100;2;18;19;5;103;0
LockFreeList;NumExec_0;100;2;3070430;3069827;1544270;95;2
LockFreeList;NumExec_0;100;2;6291896;6291031;3164322;93;4
LockFreeList;NumExec_0;100;2;9482967;9480057;4769882;102;6
LockFreeList;NumExec_0;100;2;12693637;12687443;6385673;105;8
LockFreeList;NumExec_0;100;2;15891833;15885357;7994644;109;10
LockFreeList;NumExec_0;100;2;19048566;19041470;9580631;102;12
LockFreeList;NumExec_0;100;2;22244673;22237011;11185858;111;14
LockFreeList;NumExec_0;100;2;25456531;25451501;12802901;106;16
LockFreeList;NumExec_0;100;2;28657289;28651869;14413334;100;18
LockFreeList;NumExec_0;100;2;31857551;31852325;16021479;100;20
LockFreeList;NumExec_0;100;2;35051017;35046534;17627211;98;22
LockFreeList;NumExec_0;100;2;38249501;38245373;19235293;96;24
LockFreeList;NumExec_0;100;2;41430718;41427646;20834862;97;26
LockFreeList;NumExec_0;100;2;44625227;44625812;22443299;89;28
LockFreeList;NumExec_0;100;2;47808917;47810260;24042575;102;30
LockFreeList;NumExec_0;100;2;50999733;51000272;25646228;110;32
LockFreeList;NumExec_0;100;2;54189288;54190767;27253217;106;34
LockFreeList;NumExec_0;100;2;57392695;57387471;28863627;99;36
LockFreeList;NumExec_0;100;2;60566656;60559168;30458772;103;38
LockFreeList;NumExec_0;100;2;63756093;63745180;32064594;100;40
LockFreeList;NumExec_0;100;2;66945352;66934779;33671453;94;42
LockFreeList;NumExec_0;100;2;70117236;70110139;35266956;110;44
LockFreeList;NumExec_0;100;2;73290907;73283870;36862034;100;46
LockFreeList;NumExec_0;100;2;76460625;76454042;38457442;101;48
LockFreeList;NumExec_0;100;2;79661219;79653383;40066786;109;50
LockFreeList;NumExec_0;100;2;82773120;82765112;41631167;102;52
LockFreeList;NumExec_0;100;2;85833627;85831299;43171021;100;54
LockFreeList;NumExec_0;100;2;88888002;88886092;44707612;103;56
LockFreeList;NumExec_0;100;2;91839355;91838537;46191269;101;58
LockFreeList;NumExec_0;100;2;94438954;94440171;47499241;100;60
LockFreeList;NumExec_0;100;4;1660;1689;824;90;0
LockFreeList;NumExec_0;100;4;3527703;3537743;1791790;108;2
LockFreeList;NumExec_0;100;4;7092084;7113245;3604747;89;4
LockFreeList;NumExec_0;100;4;10670404;10699897;5422528;100;6
LockFreeList;NumExec_0;100;4;14266125;14308404;7251391;98;8
LockFreeList;NumExec_0;100;4;17882014;17937228;9089932;123;10
LockFreeList;NumExec_0;100;4;21515731;21584768;10938923;100;12
LockFreeList;NumExec_0;100;4;25159323;25237039;12785936;104;14
LockFreeList;NumExec_0;100;4;28787740;28876595;14632039;100;16
LockFreeList;NumExec_0;100;4;32441803;32540510;16487850;101;18
LockFreeList;NumExec_0;100;4;36076494;36184314;18335166;95;20
LockFreeList;NumExec_0;100;4;39744715;39865198;20200266;103;22
LockFreeList;NumExec_0;100;4;43394061;43524433;22055217;108;24
LockFreeList;NumExec_0;100;4;47067906;47205463;23921048;92;26
LockFreeList;NumExec_0;100;4;50694493;50842947;25763819;101;28
LockFreeList;NumExec_0;100;4;54354859;54516050;27625933;98;30
LockFreeList;NumExec_0;100;4;58035429;58209870;29498523;99;32
LockFreeList;NumExec_0;100;4;61720213;61905331;31369802;105;34
LockFreeList;NumExec_0;100;4;65674801;65872810;33379159;100;36
LockFreeList;NumExec_0;100;4;69717268;69927624;35432655;106;38
LockFreeList;NumExec_0;100;4;73792654;74014829;37504761;84;40
LockFreeList;NumExec_0;100;4;77875654;78105632;39579232;84;42
LockFreeList;NumExec_0;100;4;81965675;82206937;41659056;109;44
LockFreeList;NumExec_0;100;4;86037021;86289522;43728242;87;46
LockFreeList;NumExec_0;100;4;90103195;90361143;45794987;93;48
LockFreeList;NumExec_0;100;4;94180387;94450171;47867601;93;50
LockFreeList;NumExec_0;100;4;98230932;98512924;49930470;102;52
LockFreeList;NumExec_0;100;4;102274542;102568467;51982627;106;54
LockFreeList;NumExec_0;100;4;106277137;106579426;54017007;99;56
LockFreeList;NumExec_0;100;4;110255856;110563233;56039261;91;58
LockFreeList;NumExec_0;100;4;114212822;114526325;58049860;91;60
LockFreeList;NumExec_0;100;6;2470;2518;1255;100;0
LockFreeList;NumExec_0;100;6;4277698;4294935;2193018;97;2
LockFreeList;NumExec_0;100;6;8625761;8658406;4419934;88;4
LockFreeList;NumExec_0;100;6;12988643;13043825;6656223;97;6
LockFreeList;NumExec_0;100;6;17399103;17475840;8918637;105;8
LockFreeList;NumExec_0;100;6;21827263;21923692;11192671;101;10
LockFreeList;NumExec_0;100;6;26249227;26365641;13458733;113;12
LockFreeList;NumExec_0;100;6;30652244;30785143;15719770;107;14
LockFreeList;NumExec_0;100;6;35096149;35246955;17996663;106;16
LockFreeList;NumExec_0;100;6;39528127;39697398;20266746;101;18
LockFreeList;NumExec_0;100;6;43928859;44115307;22521766;108;20
LockFreeList;NumExec_0;100;6;48330398;48535251;24778480;113;22
LockFreeList;NumExec_0;100;6;52708008;52931697;27021506;104;24
LockFreeList;NumExec_0;100;6;57061298;57306043;29251826;97;26
LockFreeList;NumExec_0;100;6;61413391;61670448;31480119;110;28
LockFreeList;NumExec_0;100;6;65747737;66018960;33702042;96;30
LockFreeList;NumExec_0;100;6;70102924;70401541;35937575;99;32
LockFreeList;NumExec_0;100;6;74461658;74780690;38172957;105;34
LockFreeList;NumExec_0;100;6;78818475;79154858;40407637;99;36
LockFreeList;NumExec_0;100;6;83172533;83533073;42637115;99;38
LockFreeList;NumExec_0;100;6;87515592;87892650;44864560;105;40
LockFreeList;NumExec_0;100;6;91864062;92255357;47094149;116;42
LockFreeList;NumExec_0;100;6;96219906;96628818;49326370;103;44
LockFreeList;NumExec_0;100;6;100528505;100950112;51534062;98;46
LockFreeList;NumExec_0;100;6;104865410;105303226;53756422;100;48
LockFreeList;NumExec_0;100;6;109192834;109651473;55975051;108;50
LockFreeList;NumExec_0;100;6;113510151;113987446;58186962;98;52
LockFreeList;NumExec_0;100;6;117841361;118337431;60405729;108;54
LockFreeList;NumExec_0;100;6;122143521;122661153;62613990;95;56
LockFreeList;NumExec_0;100;6;126396619;126927778;64794285;96;58
LockFreeList;NumExec_0;100;6;130410307;130949271;66845255;108;60
LockFreeList;NumExec_0;100;8;15791;15874;7987;97;0
LockFreeList;NumExec_0;100;8;3986547;4015371;2030285;106;2
LockFreeList;NumExec_0;100;8;7931228;7974038;4059824;96;4
LockFreeList;NumExec_0;100;8;12094967;12161088;6200867;96;6
LockFreeList;NumExec_0;100;8;16281790;16354910;8348324;111;8
LockFreeList;NumExec_0;100;8;20514489;20576159;10517264;93;10
LockFreeList;NumExec_0;100;8;24750685;24816150;12689428;87;12
LockFreeList;NumExec_0;100;8;28952222;29042499;14851588;97;14
LockFreeList;NumExec_0;100;8;33145414;33249687;17009909;107;16
LockFreeList;NumExec_0;100;8;37347638;37486576;19177288;98;18
LockFreeList;NumExec_0;100;8;41466241;41600323;21303507;109;20
LockFreeList;NumExec_0;100;8;45653801;45837044;23468455;92;22
LockFreeList;NumExec_0;100;8;49842197;50024267;25597459;91;24
LockFreeList;NumExec_0;100;8;54016482;54204081;27737497;109;26
LockFreeList;NumExec_0;100;8;58154265;58370386;29863978;114;28
LockFreeList;NumExec_0;100;8;62307598;62522424;31996266;94;30
LockFreeList;NumExec_0;100;8;66474638;66715578;34124471;95;32
LockFreeList;NumExec_0;100;8;70673337;70916113;36272670;96;34
LockFreeList;NumExec_0;100;8;74848557;75110994;38391627;104;36
LockFreeList;NumExec_0;100;8;79043473;79300811;40546459;98;38
LockFreeList;NumExec_0;100;8;83216148;83522210;42704972;85;40
LockFreeList;NumExec_0;100;8;87385579;87698804;44844941;123;42
LockFreeList;NumExec_0;100;8;91561543;91884922;46988310;90;44
LockFreeList;NumExec_0;100;8;95779355;96115535;49139312;98;46
LockFreeList;NumExec_0;100;8;99962671;100299908;51292351;101;48
LockFreeList;NumExec_0;100;8;104129146;104485264;53431971;100;50
LockFreeList;NumExec_0;100;8;108293801;108672028;55573368;93;52
LockFreeList;NumExec_0;100;8;112467176;112861348;57714258;91;54
LockFreeList;NumExec_0;100;8;116640332;117012299;59865607;95;56
LockFreeList;NumExec_0;100;8;120775817;121176437;61983715;101;58
LockFreeList;NumExec_0;100;8;124404781;124819881;63849995;102;60
LockFreeList;NumExec_0;100;10;13875;13838;7020;93;0
LockFreeList;NumExec_0;100;10;4271791;4304820;2171779;83;2
LockFreeList;NumExec_0;100;10;8483090;8478069;4305729;102;4
LockFreeList;NumExec_0;100;10;12656665;12697876;6469066;90;6
LockFreeList;NumExec_0;100;10;16850066;16829494;8619545;92;8
LockFreeList;NumExec_0;100;10;21012388;21021031;10765263;89;10
LockFreeList;NumExec_0;100;10;25120421;25158263;12877361;105;12
LockFreeList;NumExec_0;100;10;29151648;29251508;14990211;108;14
LockFreeList;NumExec_0;100;10;33271306;33398649;17107707;94;16
LockFreeList;NumExec_0;100;10;37408070;37559304;19241570;99;18
LockFreeList;NumExec_0;100;10;41574395;41634244;21378304;103;20
LockFreeList;NumExec_0;100;10;45579599;45750905;23515619;113;22
LockFreeList;NumExec_0;100;10;49693965;49914135;25644262;81;24
LockFreeList;NumExec_0;100;10;53899914;54095919;27807558;112;26
LockFreeList;NumExec_0;100;10;58115842;58327190;29957409;86;28
LockFreeList;NumExec_0;100;10;62308072;62571993;32133147;108;30
LockFreeList;NumExec_0;100;10;66528911;66799683;34306655;95;32
LockFreeList;NumExec_0;100;10;70739347;70944900;36447668;94;34
LockFreeList;NumExec_0;100;10;74907037;75178934;38600268;95;36
LockFreeList;NumExec_0;100;10;79071511;79332352;40773250;98;38
LockFreeList;NumExec_0;100;10;83226281;83478031;42922965;100;40
LockFreeList;NumExec_0;100;10;87377841;87572202;45043539;94;42
LockFreeList;NumExec_0;100;10;91533019;91774015;47202391;93;44
LockFreeList;NumExec_0;100;10;95689624;95975727;49372517;113;46
LockFreeList;NumExec_0;100;10;99766204;100048892;51391893;105;48
LockFreeList;NumExec_0;100;10;103900060;104181850;53488469;111;50
LockFreeList;NumExec_0;100;10;108056272;108355407;55599032;108;52
LockFreeList;NumExec_0;100;10;112214975;112446507;57731170;88;54
LockFreeList;NumExec_0;100;10;116355052;116616029;59859815;86;56
