LockFreeList;NumExec_0;100;2;119;127;69;97;0
LockFreeList;NumExec_0;100;2;3096840;3096090;1558574;93;2
LockFreeList;NumExec_0;100;2;6348573;6352410;3196820;101;4
LockFreeList;NumExec_0;100;2;9573806;9579493;4819469;90;6
LockFreeList;NumExec_0;100;2;12808804;12815317;6444710;93;8
LockFreeList;NumExec_0;100;2;16042582;16051623;8071559;105;10
LockFreeList;NumExec_0;100;2;19252889;19263047;9686368;102;12
LockFreeList;NumExec_0;100;2;22451118;22459388;11295667;99;14
LockFreeList;NumExec_0;100;2;25611715;25617631;12885033;84;16
LockFreeList;NumExec_0;100;2;28645897;28652786;14411970;99;18
LockFreeList;NumExec_0;100;2;31706023;31713472;15951419;103;20
LockFreeList;NumExec_0;100;2;34902556;34910719;17560979;107;22
LockFreeList;NumExec_0;100;2;38101768;38112021;19172271;99;24
LockFreeList;NumExec_0;100;2;41307116;41319622;20784629;97;26
LockFreeList;NumExec_0;100;2;44500270;44514145;22391597;95;28
LockFreeList;NumExec_0;100;2;47703088;47716571;24002858;105;30
LockFreeList;NumExec_0;100;2;50908940;50921212;25615060;105;32
LockFreeList;NumExec_0;100;2;54113662;54126691;27227859;103;34
LockFreeList;NumExec_0;100;2;57310552;57321010;28834980;104;36
LockFreeList;NumExec_0;100;2;60521768;60534891;30450860;108;38
LockFreeList;NumExec_0;100;2;63731468;63742601;32066756;96;40
LockFreeList;NumExec_0;100;2;66931004;66941825;33676302;91;42
LockFreeList;NumExec_0;100;2;70132957;70143079;35286597;109;44
LockFreeList;NumExec_0;100;2;73332286;73340515;36894535;112;46
LockFreeList;NumExec_0;100;2;76543820;76557340;38513191;101;48
LockFreeList;NumExec_0;100;2;79751187;79765544;40125189;101;50
LockFreeList;NumExec_0;100;2;82935398;82947070;41725125;96;52
LockFreeList;NumExec_0;100;2;86144493;86159936;43340652;105;54
LockFreeList;NumExec_0;100;2;89354823;89371579;44954734;107;56
LockFreeList;NumExec_0;100;2;92564549;92580166;46573263;96;58
LockFreeList;NumExec_0;100;2;95736283;95757164;48168047;120;60
LockFreeList;NumExec_0;100;4;1444;1418;717;105;0
LockFreeList;NumExec_0;100;4;4581586;4595452;2328668;102;2
LockFreeList;NumExec_0;100;4;9242690;9265071;4697641;105;4
LockFreeList;NumExec_0;100;4;13905695;13940374;7068158;100;6
LockFreeList;NumExec_0;100;4;18565646;18615089;9437913;97;8
LockFreeList;NumExec_0;100;4;23225698;23285794;11806517;98;10
LockFreeList;NumExec_0;100;4;27336559;27407659;13897251;82;12
LockFreeList;NumExec_0;100;4;31251517;31336413;15887700;96;14
LockFreeList;NumExec_0;100;4;35157297;35252113;17873521;97;16
LockFreeList;NumExec_0;100;4;39054542;39159250;19853553;106;18
LockFreeList;NumExec_0;100;4;42833549;42948203;21772979;103;20
LockFreeList;NumExec_0;100;4;46629765;46760790;23704992;101;22
LockFreeList;NumExec_0;100;4;50447059;50586947;25646201;115;24
LockFreeList;NumExec_0;100;4;54127729;54278788;27516785;98;26
LockFreeList;NumExec_0;100;4;57861766;58025093;29417910;98;28
LockFreeList;NumExec_0;100;4;61614631;61785881;31325693;104;30
LockFreeList;NumExec_0;100;4;65384718;65567803;33242571;90;32
LockFreeList;NumExec_0;100;4;69150388;69339352;35156778;103;34
LockFreeList;NumExec_0;100;4;72914979;73113081;37071186;99;36
LockFreeList;NumExec_0;100;4;76697757;76908159;38996099;100;38
LockFreeList;NumExec_0;100;4;80455794;80681520;40906762;95;40
LockFreeList;NumExec_0;100;4;84263917;84496994;42842803;110;42
LockFreeList;NumExec_0;100;4;88101053;88343416;44791965;103;44
LockFreeList;NumExec_0;100;4;91950545;92206451;46752923;121;46
LockFreeList;NumExec_0;100;4;95811814;96077242;48715995;99;48
LockFreeList;NumExec_0;100;4;99657184;99933018;50671565;97;50
LockFreeList;NumExec_0;100;4;103388148;103676711;52568257;106;52
LockFreeList;NumExec_0;100;4;107292289;107593587;54554544;102;54
LockFreeList;NumExec_0;100;4;111190999;111503221;56538074;102;56
LockFreeList;NumExec_0;100;4;115116387;115436534;58530193;100;58
LockFreeList;NumExec_0;100;4;118852412;119183435;60431438;106;60
LockFreeList;NumExec_1;100;2;656;637;340;100;0
LockFreeList;NumExec_1;100;2;3013750;3009480;1511388;96;2
LockFreeList;NumExec_1;100;2;6061119;6058765;3045422;95;4
LockFreeList;NumExec_1;100;2;9096565;9092667;4570470;103;6
LockFreeList;NumExec_1;100;2;12110293;12103685;6084372;93;8
LockFreeList;NumExec_1;100;2;15121756;15114136;7596006;112;10
LockFreeList;NumExec_1;100;2;18116306;18110306;9100793;99;12
LockFreeList;NumExec_1;100;2;21072168;21063073;10588138;107;14
LockFreeList;NumExec_1;100;2;24039828;24026837;12080733;103;16
LockFreeList;NumExec_1;100;2;26996280;26981785;13566145;96;18
LockFreeList;NumExec_1;100;2;29950872;29937898;15051927;99;20
LockFreeList;NumExec_1;100;2;32897193;32884193;16532253;108;22
LockFreeList;NumExec_1;100;2;35860008;35841708;18019381;96;24
LockFreeList;NumExec_1;100;2;38812144;38795121;19502918;101;26
LockFreeList;NumExec_1;100;2;41807742;41792936;21010159;98;28
LockFreeList;NumExec_1;100;2;44784654;44768754;22508214;104;30
LockFreeList;NumExec_1;100;2;47743938;47725329;23996011;88;32
LockFreeList;NumExec_1;100;2;50720532;50697152;25493200;93;34
LockFreeList;NumExec_1;100;2;53678871;53654908;26980756;105;36
LockFreeList;NumExec_1;100;2;56666359;56639135;28481841;96;38
LockFreeList;NumExec_1;100;2;59625585;59598290;29969910;109;40
LockFreeList;NumExec_1;100;2;62627295;62600103;31479512;95;42
LockFreeList;NumExec_1;100;2;65615720;65592522;32983233;102;44
